ExampleID	Class	Start	End	Entity
T4348	Protein	482698	482703	IL-17
T4349	Protein	482953	482958	IL-17
T4350	Protein	483168	483181	p-nitrophenyl
T4351	Protein	483396	483401	IL-17
T4352	Protein	483444	483449	IL-17
T4353	Protein	483691	483696	IL-17
T4354	Protein	483732	483737	tal-1
T4355	Protein	483794	483799	Tal-1
T4356	Protein	483887	483892	Tal-1
T4357	Protein	484073	484078	tal-1
T4358	Protein	484250	484255	tal-1
T4359	Protein	484392	484400	tal-1 1A
T4360	Protein	484508	484514	GATA-1
T4361	Protein	484651	484657	GATA-1
T4362	Protein	484722	484728	GATA-1
T4363	Protein	484733	484738	tal-1
T4364	Protein	484934	484939	tal-1
T4365	Protein	484944	484950	GATA-1
T4366	Protein	485005	485009	CD34
T4367	Protein	485083	485087	CD34
T4368	Protein	485092	485096	CD38
T4369	Protein	485113	485119	GATA-2
T4370	Protein	485206	485212	GATA-3
T4371	Protein	485301	485307	GATA-1
T4372	Protein	485339	485344	tal-1
T4373	Protein	485461	485474	Sox6 Suggests
T4374	Protein	485533	485537	Sox6
T4375	Protein	485573	485588	epsilony globin
T4376	Protein	485654	485658	Sox6
T4377	Protein	485775	485779	Sox6
T4378	Protein	485866	485870	Sox6
T4379	Protein	486049	486053	Sox6
T4380	Protein	486164	486168	Sox6
T4381	Protein	486438	486442	Sox6
T4382	Protein	486500	486533	vascular cell adhesion molecule-1
T4383	Protein	486987	486990	LDL
T4384	Protein	487068	487071	LDL
T4385	Protein	487084	487117	vascular cell adhesion molecule-1
T4386	Protein	487119	487125	VCAM-1
T4387	Protein	487515	487518	LDL
T4388	Protein	487608	487614	VCAM-1
T4389	Protein	487699	487702	LDL
T4390	Protein	487708	487713	VCAM-
T4391	Protein	487958	487966	IFNgamma
T4392	Protein	487968	487976	TNFalpha
T4393	Protein	487978	487982	IL-1
T4394	Protein	487987	487991	IL-6
T4395	Protein	488062	488068	IL-1RA
T4396	Protein	488073	488077	IL-8
T4397	Protein	488145	488152	TGFbeta
T4398	Protein	488218	488222	IL-2
T4399	Protein	488262	488266	IL-1
T4400	Protein	488453	488461	Salzburg
T4401	Protein	488780	488784	IL-2
T4402	Protein	488801	488805	IL-2
T4403	Protein	489054	489058	Jak3
T4404	Protein	489060	489065	STAT3
T4405	Protein	489071	489076	STAT5
T4406	Protein	489251	489255	Jak3
T4407	Protein	489270	489275	STAT3
T4408	Protein	489280	489285	STAT5
T4409	Protein	489311	489315	IL-2
T4410	Protein	489372	489374	IL
T4411	Protein	489459	489463	Jak3
T4412	Protein	489468	489473	STAT5
T4413	Protein	489524	489525	0
T4414	Protein	489570	489574	IL-2
T4415	Protein	489587	489591	Jak3
T4416	Protein	489596	489601	STAT5
T4417	Protein	489650	489654	IL-2
T4418	Protein	489699	489704	SHP-1
T4419	Protein	489796	489800	IL-2
T4420	Protein	490114	490118	Jak3
T4421	Protein	490120	490125	STAT3
T4422	Protein	490131	490136	STAT5
T4423	Protein	490258	490262	IL-2
T4424	Protein	490413	490418	SHP-1
T4425	Protein	490751	490774	glucocorticoid receptor
T4426	Protein	491090	491113	glucocorticoid receptor
T4427	Protein	491286	491289	p56
T4428	Protein	491420	491423	p56
T4429	Protein	491507	491510	p56
T4430	Protein	491761	491764	p56
T4431	Protein	491820	491825	hsp70
T4432	Protein	491944	491948	Jak3
T4433	Protein	491991	491995	Jak3
T4434	Protein	492111	492140	cytokine receptor gamma chain
T4435	Protein	492142	492149	gamma c
T4436	Protein	492219	492232	interleukin-2
T4437	Protein	492234	492238	IL-2
T4438	Protein	492241	492245	IL-4
T4439	Protein	492247	492251	IL-7
T4440	Protein	492253	492257	IL-9
T4441	Protein	492263	492268	IL-15
T4442	Protein	492303	492307	Jak3
T4443	Protein	492415	492419	Jak3
T4444	Protein	492687	492691	Jak3
T4445	Protein	492727	492731	Jak3
T4446	Protein	492894	492902	Jak3 JH4
T4447	Protein	492970	492974	Jak3
T4448	Protein	493065	493069	IL-4
T4449	Protein	493082	493087	Stat6
T4450	Protein	493214	493218	Jak3
T4451	Protein	493228	493232	Jak3
T4452	Protein	493319	493324	IL-12
T4453	Protein	493329	493333	IL-2
T4454	Protein	493343	493354	p38 mitogen
T4455	Protein	493423	493427	STAT
T4456	Protein	493454	493459	IL-12
T4457	Protein	493464	493468	IL-2
T4458	Protein	493495	493498	CD3
T4459	Protein	493541	493550	IFN-gamma
T4460	Protein	493688	493693	IL-12
T4461	Protein	493698	493702	IL-2
T4462	Protein	493826	493829	CD8
T4463	Protein	493840	493843	CD8
T4464	Protein	493844	493848	CD18
T4465	Protein	493900	493905	IL-12
T4466	Protein	493910	493914	IL-2
T4467	Protein	493975	493980	IL-12
T4468	Protein	493985	493989	IL-2
T4469	Protein	493993	493996	CD8
T4470	Protein	493997	494001	CD18
T4471	Protein	494070	494071	p
T4472	Protein	494285	494289	IL-2
T4473	Protein	494294	494299	IL-12
T4474	Protein	494348	494353	STAT1
T4475	Protein	494358	494363	STAT3
T4476	Protein	494411	494416	IL-12
T4477	Protein	494420	494424	IL-2
T4478	Protein	494559	494566	p38 MAP
T4479	Protein	494624	494629	STAT1
T4480	Protein	494634	494639	STAT3
T4481	Protein	494651	494656	IL-12
T4482	Protein	494661	494665	IL-2
T4483	Protein	494711	494716	IL-12
T4484	Protein	494721	494725	IL-2
T4485	Protein	494744	494748	STAT
T4486	Protein	494794	494801	p38 MAP
T4487	Protein	494912	494917	IL-12
T4488	Protein	494922	494926	IL-2
T4489	Protein	495007	495012	IL-12
T4490	Protein	495017	495021	IL-2
T4491	Protein	495063	495070	p38 MAP
T4492	Protein	495433	495434	E
T4493	Protein	495441	495442	E
T4494	Protein	495591	495592	E
T4495	Protein	495778	495781	E1A
T4496	Protein	495893	495896	HPV
T4497	Protein	496446	496449	E1A
T4498	Protein	496496	496499	E1A
T4499	Protein	496771	496774	E1A
T4500	Protein	496986	497007	glycoprotein Ib alpha
T4501	Protein	497025	497042	glycoprotein (GP)
T4502	Protein	497333	497355	platelet morphogenesis
T4503	Protein	497400	497410	GP Ib-IX-V
T4504	Protein	497548	497559	GP Ib alpha
T4505	Protein	497562	497573	GP Ib alpha
T4506	Protein	497699	497709	luciferase
T4507	Protein	498004	498015	GP Ib alpha
T4508	Protein	498474	498485	GP Ib alpha
T4509	Protein	498601	498606	ICSAT
T4510	Protein	498694	498699	ICSAT
T4511	Protein	498701	498721	Interferon Consensus
T4512	Protein	499045	499050	ICSAT
T4513	Protein	499120	499124	IL-2
T4514	Protein	499230	499235	ICSAT
T4515	Protein	499237	499242	ICSAT
T4516	Protein	499457	499461	IL-2
T4517	Protein	499585	499589	Sox6
T4518	Protein	499694	499698	p100
T4519	Protein	500172	500187	epsilony globin
T4520	Protein	500194	500198	Sox6
T4521	Protein	501112	501116	tax1
T4522	Protein	501340	501344	tax1
T4523	Protein	501385	501389	tax1
T4524	Protein	501758	501762	tax1
T4525	Protein	501857	501861	tax1
T4526	Protein	501907	501911	tax1
T4527	Protein	502506	502509	GH3
T4528	Protein	502652	502656	beta
T4529	Protein	502761	502764	GH3
T4530	Protein	502842	502846	TREp
T4531	Protein	502910	502913	GH3
T4532	Protein	503100	503103	GH3
T4533	Protein	504162	504173	zeta globin
T4534	Protein	504456	504461	green
T4535	Protein	504480	504483	ROX
T4536	Protein	504739	504753	green supermix
T4537	Protein	504755	504760	GAPDH
T4538	Protein	505058	505063	GAPDH
T4539	Protein	505125	505155	Tumor necrosis factor receptor
T4540	Protein	505558	505570	TNF receptor
T4541	Protein	505875	505884	TNF-alpha
T4542	Protein	505953	505955	75
T4543	Protein	505959	505962	TNF
T4544	Protein	506162	506171	TNF-alpha
T4545	Protein	506243	506252	TNF-alpha
T4546	Protein	506470	506479	TNF-alpha
T4547	Protein	506630	506639	TNF-alpha
T4548	Protein	506967	506976	TNF-alpha
T4549	Protein	507232	507239	Protein
T4550	Protein	507899	507902	pol
T4551	Protein	508347	508349	v-
T4552	Protein	508377	508383	v-erbA
T4553	Protein	508629	508634	-erbA
T4554	Protein	508767	508795	retinoic acid receptor alpha
T4555	Protein	508797	508806	RAR-alpha
T4556	Protein	509429	509438	RAR-alpha
T4557	Protein	509584	509593	RAR-alpha
T4558	Protein	509969	509973	IL-2
T4559	Protein	510023	510027	IL-2
T4560	Protein	510116	510120	IL-2
T4561	Protein	510284	510288	IL-2
T4562	Protein	510379	510381	IL
T4563	Protein	510453	510457	IL-2
T4564	Protein	510644	510648	IL-2
T4565	Protein	510850	510856	hStat5
T4566	Protein	510897	510901	IL-2
T4567	Protein	510959	510964	Smad6
T4568	Protein	510969	510974	Smad7
T4569	Protein	511069	511074	Smad6
T4570	Protein	511079	511084	Smad7
T4571	Protein	511162	511181	transforming growth
T4572	Protein	511242	511247	Smad7
T4573	Protein	511458	511463	Smad6
T4574	Protein	511468	511473	Smad7
T4575	Protein	511503	511508	Smad1
T4576	Protein	511509	511514	Smad5
T4577	Protein	511560	511565	Smad7
T4578	Protein	511711	511716	Smad6
T4579	Protein	511758	511763	Smad6
T4580	Protein	511894	511899	Smad7
T4581	Protein	511909	511914	Smad6
T4582	Protein	511948	511953	Smad2
T4583	Protein	512002	512007	Smad7
T4584	Protein	512153	512159	TSST-1
T4585	Protein	512168	512176	IL-1beta
T4586	Protein	512177	512183	IL-1RA
T4587	Protein	512256	512264	IL-1beta
T4588	Protein	512269	512275	IL-1RA
T4589	Protein	512378	512386	IL-1beta
T4590	Protein	512387	512393	IL-1RA
T4591	Protein	512461	512463	GP
T4592	Protein	512509	512517	IL-1beta
T4593	Protein	512523	512529	IL-1RA
T4594	Protein	512587	512589	GP
T4595	Protein	512671	512679	IL-1beta
T4596	Protein	512680	512686	IL-1RA
T4597	Protein	512766	512772	TSST-1
T4598	Protein	512801	512803	GP
T4599	Protein	512804	512815	TSST-1 calc
T4600	Protein	512821	512823	GP
T4601	Protein	512826	512832	TSST-1
T4602	Protein	513005	513011	IL-1RA
T4603	Protein	513020	513028	IL-1beta
T4604	Protein	513134	513138	IL-1
T4605	Protein	513160	513164	IL-2
T4606	Protein	513198	513200	GP
T4607	Protein	513203	513209	TSST-1
T4608	Protein	513227	513233	TSST-1
T4609	Protein	513237	513239	GP
T4610	Protein	513240	513251	TSST-1 calc
T4611	Protein	513421	513425	IL-2
T4612	Protein	513427	513431	IL-4
T4613	Protein	513433	513437	IL-7
T4614	Protein	513439	513444	IL-13
T4615	Protein	513450	513455	IL-15
T4616	Protein	513664	513677	Interleukin-2
T4617	Protein	513679	513683	IL-2
T4618	Protein	513703	513708	Stat5
T4619	Protein	513727	513732	Stat3
T4620	Protein	513737	513742	Stat5
T4621	Protein	513764	513768	IL-7
T4622	Protein	513773	513778	IL-15
T4623	Protein	513809	513813	IL-2
T4624	Protein	513924	513934	IL-2R beta
T4625	Protein	513939	513944	IL-7R
T4626	Protein	513996	514001	IL-13
T4627	Protein	514032	514036	IL-4
T4628	Protein	514085	514087	IL
T4629	Protein	514397	514400	PML
T4630	Protein	514468	514471	PML
T4631	Protein	514476	514478	Rb
T4632	Protein	514531	514534	PML
T4633	Protein	514678	514681	PML
T4634	Protein	514856	514859	PML
T4635	Protein	515000	515003	PML
T4636	Protein	515074	515077	PML
T4637	Protein	515145	515150	alpha
T4638	Protein	515341	515344	PML
T4639	Protein	515444	515447	PML
T4640	Protein	515498	515512	retinoblastoma
T4641	Protein	515513	515520	pRb 105
T4642	Protein	515554	515563	alpha-PML
T4643	Protein	515568	515573	alpha
T4644	Protein	515574	515576	Rb
T4645	Protein	515602	515605	PML
T4646	Protein	515610	515612	Rb
T4647	Protein	515698	515701	PML
T4648	Protein	515706	515713	pRb 105
T4649	Protein	515916	515919	PML
T4650	Protein	516052	516055	PML
T4651	Protein	516061	516068	pRb 105
T4652	Protein	516096	516109	interleukin-2
T4653	Protein	516153	516176	glucocorticoid receptor
T4654	Protein	516322	516335	interleukin-2
T4655	Protein	516337	516341	IL-2
T4656	Protein	516422	516424	GR
T4657	Protein	516466	516468	GR
T4658	Protein	516782	516784	GR
T4659	Protein	516844	516848	IL-2
T4660	Protein	516980	516984	IL-2
T4661	Protein	517255	517259	IL-2
T4662	Protein	517377	517384	GRalpha
T4663	Protein	517388	517392	IL-2
T4664	Protein	517558	517568	luciferase
T4665	Protein	517657	517661	IL-2
T4666	Protein	517708	517715	GRalpha
T4667	Protein	517717	517723	GRbeta
T4668	Protein	517985	517989	IL-6
T4669	Protein	518035	518043	IL-1beta
T4670	Protein	518044	518057	IL-1 receptor
T4671	Protein	518494	518499	toxic
T4672	Protein	518524	518530	TSST-1
T4673	Protein	518596	518609	NFinterleukin
T4674	Protein	518610	518615	IL)-6
T4675	Protein	518643	518649	TSST-1
T4676	Protein	518692	518700	IL-1beta
T4677	Protein	518702	518706	IL-6
T4678	Protein	518708	518735	tumor necrosis factor alpha
T4679	Protein	518739	518755	interferon gamma
T4680	Protein	518853	518857	IL-8
T4681	Protein	518947	518951	IL-8
T4682	Protein	518977	518981	IL-1
T4683	Protein	519105	519109	IL-8
T4684	Protein	519174	519178	NFIL
T4685	Protein	519217	519223	IL-1RA
T4686	Protein	519328	519334	TSST-1
T4687	Protein	519420	519426	TSST-1
T4688	Protein	519460	519466	NFIL-6
T4689	Protein	519514	519520	IL-1RA
T4690	Protein	519562	519568	TSST-1
T4691	Protein	519616	519624	IL-1beta
T4692	Protein	519629	519633	IL-6
T4693	Protein	519682	519688	TSST-1
T4694	Protein	519697	519705	IL-1beta
T4695	Protein	519706	519712	IL-1RA
T4696	Protein	519804	519810	TSST-1
T4697	Protein	519820	519824	IL-1
T4698	Protein	519849	519853	IL-2
T4699	Protein	520062	520068	IL-1RA
T4700	Protein	520159	520165	IL-1RA
T4701	Protein	520299	520303	Bcl-
T4702	Protein	520429	520433	Bcl-
T4703	Protein	520641	520646	Bcl-2
T4704	Protein	520651	520657	Bcl-xL
T4705	Protein	520728	520733	BHRF1
T4706	Protein	520749	520755	E1B-19
T4707	Protein	520891	520894	Bax
T4708	Protein	520978	520983	Bcl-2
T4709	Protein	520985	520991	Bcl-XL
T4710	Protein	520993	520996	EBV
T4711	Protein	521007	521010	E1B
T4712	Protein	521282	521285	Bax
T4713	Protein	522586	522591	c-myc
T4714	Protein	522845	522849	p210
T4715	Protein	522849	522856	bcr-abl
T4716	Protein	523221	523226	IL-17
T4717	Protein	523472	523477	IL-17
T4718	Protein	523631	523636	IL-17
T4719	Protein	523676	523681	IL-17
T4720	Protein	523711	523716	IL-15
T4721	Protein	523742	523750	IL-1beta
T4722	Protein	523763	523772	TNF-alpha
T4723	Protein	523785	523790	IL-18
T4724	Protein	523839	523844	IL-17
T4725	Protein	523889	523894	MCP-1
T4726	Protein	523909	523913	IL-6
T4727	Protein	523955	523960	IL-17
T4728	Protein	524089	524093	IL-8
T4729	Protein	524364	524378	glucocorticoid
T4730	Protein	525000	525023	glucocorticoid receptor
T4731	Protein	525479	525482	CD4
T4732	Protein	525569	525572	CD4
T4733	Protein	525801	525804	CD4
T4734	Protein	525882	525886	CD28
T4735	Protein	525933	525935	CD
T4736	Protein	525952	525954	CD
T4737	Protein	525961	525965	CD86
T4738	Protein	526288	526293	CD152
T4739	Protein	526322	526327	IL-10
T4740	Protein	526465	526470	IL-10
T4741	Protein	526516	526520	CD28
T4742	Protein	526681	526684	CD4
T4743	Protein	526743	526748	IL-10
T4744	Protein	526787	526796	IFN-gamma
T4745	Protein	526803	526806	CD3
T4746	Protein	526811	526815	CD28
T4747	Protein	526842	526845	CD4
T4748	Protein	526875	526877	IL
T4749	Protein	526911	526916	STAT3
T4750	Protein	526929	526934	IL-10
T4751	Protein	526971	526976	STAT3
T4752	Protein	526997	527000	CD4
T4753	Protein	527033	527035	CD
T4754	Protein	527053	527058	STAT3
T4755	Protein	527108	527113	IL-10
T4756	Protein	527121	527125	IL-6
T4757	Protein	527151	527156	STAT3
T4758	Protein	527165	527170	STAT1
T4759	Protein	527197	527200	CD4
T4760	Protein	527225	527228	IL-
T4761	Protein	527256	527261	IL-10
T4762	Protein	527276	527285	IFN-gamma
T4763	Protein	527301	527304	CD4
T4764	Protein	527339	527344	SOCS1
T4765	Protein	527373	527378	SOCS3
T4766	Protein	527417	527420	CD4
T4767	Protein	527460	527463	CD4
T4768	Protein	527518	527523	IL-10
T4769	Protein	527628	527633	IL-10
T4770	Protein	527644	527649	STAT3
T4771	Protein	527692	527697	STAT3
T4772	Protein	527718	527723	SOCS1
T4773	Protein	527737	527742	IL-10
T4774	Protein	527766	527769	CD4
T4775	Protein	528066	528070	CD80
T4776	Protein	528144	528149	IL-10
T4777	Protein	528234	528238	CD28
T4778	Protein	528349	528352	CD4
T4779	Protein	528381	528386	IL-10
T4780	Protein	528401	528405	CD28
T4781	Protein	528438	528447	IFN-gamma
T4782	Protein	528452	528456	IL-2
T4783	Protein	528473	528478	IL-10
T4784	Protein	528483	528487	IL-4
T4785	Protein	528532	528538	NF-IL6
T4786	Protein	528577	528581	IL-6
T4787	Protein	528596	528610	Interleukin-10
T4788	Protein	528612	528617	IL-10
T4789	Protein	528625	528629	IL-4
T4790	Protein	528721	528726	IL-10
T4791	Protein	528731	528735	IL-4
T4792	Protein	528756	528760	IL-6
T4793	Protein	528833	528837	IL-6
T4794	Protein	528873	528877	IL-6
T4795	Protein	528932	528937	IL-10
T4796	Protein	528942	528946	IL-4
T4797	Protein	529020	529025	IL-10
T4798	Protein	529030	529034	IL-4
T4799	Protein	529136	529140	IL-6
T4800	Protein	529196	529210	nuclear factor
T4801	Protein	529211	529215	IL-6
T4802	Protein	529217	529223	NF-IL6
T4803	Protein	529330	529335	IL-10
T4804	Protein	529340	529344	IL-4
T4805	Protein	529415	529419	IL-4
T4806	Protein	529462	529467	IL-10
T4807	Protein	529644	529649	c-fos
T4808	Protein	529654	529659	c-jun
T4809	Protein	529719	529725	NF-IL6
T4810	Protein	529757	529761	IL-4
T4811	Protein	529770	529772	IL
T4812	Protein	529794	529800	NF-IL6
T4813	Protein	529834	529839	IL-10
T4814	Protein	529843	529847	IL-4
T4815	Protein	529865	529869	IL-4
T4816	Protein	529910	529916	NF-IL6
T4817	Protein	529926	529931	IL-10
T4818	Protein	529936	529940	IL-4
T4819	Protein	530051	530054	p65
T4820	Protein	530059	530063	p105
T4821	Protein	530202	530207	IL-10
T4822	Protein	530211	530215	IL-4
T4823	Protein	530238	530243	IL-10
T4824	Protein	530248	530252	IL-4
T4825	Protein	530345	530347	IL
T4826	Protein	530355	530359	IL-4
T4827	Protein	530377	530381	IL-6
T4828	Protein	530407	530411	IL-4
T4829	Protein	530453	530455	AP
T4830	Protein	530462	530468	NF-IL6
T4831	Protein	530494	530497	IL-
T4832	Protein	530651	530677	glucocorticoid receptors (
T4833	Protein	531290	531293	CD3
T4834	Protein	531329	531334	IL-17
T4835	Protein	531481	531484	CD3
T4836	Protein	531572	531577	IL-17
T4837	Protein	531684	531687	CD3
T4838	Protein	531715	531718	CD3
T4839	Protein	531745	531750	IL-17
T4840	Protein	531820	531823	CD3
T4841	Protein	531838	531843	IL-17
T4842	Protein	531883	531886	CD3
T4843	Protein	531951	531954	PHA
T4844	Protein	531966	531971	IL-17
T4845	Protein	532018	532021	CD3
T4846	Protein	532031	532035	CD28
T4847	Protein	532098	532102	BCL6
T4848	Protein	532326	532330	BCL6
T4849	Protein	532432	532436	BCL6
T4850	Protein	532495	532499	BCL6
T4851	Protein	532588	532593	hBCL6
T4852	Protein	532699	532704	hBCL6
T4853	Protein	532726	532730	BCL6
T4854	Protein	532797	532802	mBCL6
T4855	Protein	533146	533150	BCL6
T4856	Protein	533773	533774	C
T4857	Protein	533920	533923	TAD
T4858	Protein	534025	534028	TAD
T4859	Protein	534114	534118	TAD-
T4860	Protein	534149	534152	TAD
T4861	Protein	534168	534172	TAD-
T4862	Protein	534175	534179	TAD-
T4863	Protein	534631	534648	androgen receptor
T4864	Protein	535936	535951	serum androgens
T4865	Protein	536531	536546	serum androgens
T4866	Protein	536688	536693	IL-10
T4867	Protein	536703	536708	STAT3
T4868	Protein	536731	536734	CD4
T4869	Protein	536764	536769	IL-10
T4870	Protein	536776	536781	IL-10
T4871	Protein	536866	536871	STAT1
T4872	Protein	536876	536881	STAT3
T4873	Protein	536907	536912	STAT3
T4874	Protein	536946	536951	STAT3
T4875	Protein	536977	536982	IL-10
T4876	Protein	537156	537161	STAT1
T4877	Protein	537166	537171	STAT3
T4878	Protein	537191	537196	IL-10
T4879	Protein	537203	537206	CD4
T4880	Protein	537303	537308	STAT3
T4881	Protein	537360	537365	IL-10
T4882	Protein	537398	537401	CD4
T4883	Protein	537438	537443	STAT3
T4884	Protein	537486	537489	CD4
T4885	Protein	537523	537528	STAT3
T4886	Protein	537579	537584	STAT3
T4887	Protein	537658	537663	IL-10
T4888	Protein	537680	537685	STAT3
T4889	Protein	537716	537721	IL-10
T4890	Protein	537730	537735	STAT3
T4891	Protein	537772	537775	CD4
T4892	Protein	537815	537820	IL-10
T4893	Protein	537829	537834	STAT1
T4894	Protein	537881	537884	CD4
T4895	Protein	537904	537907	CD4
T4896	Protein	537956	537961	STAT3
T4897	Protein	537975	537980	IL-10
T4898	Protein	537999	538002	CD4
T4899	Protein	538017	538022	IL-10
T4900	Protein	538031	538036	STAT3
T4901	Protein	538110	538115	STAT3
T4902	Protein	538168	538175	BamHI-Q
T4903	Protein	538244	538247	JAK
T4904	Protein	538601	538608	BamHI-Q
T4905	Protein	538742	538745	CAT
T4906	Protein	538786	538791	JAK-1
T4907	Protein	538836	538840	IL-6
T4908	Protein	539074	539092	Janus kinase (JAK)
T4909	Protein	539252	539256	STAT
T4910	Protein	539455	539460	BZLF1
T4911	Protein	539753	539756	p53
T4912	Protein	539766	539769	p53
T4913	Protein	539797	539800	JAK
T4914	Protein	540475	540515	erythroid delta-aminolevulinate synthase
T4915	Protein	540720	540726	GATA-1
T4916	Protein	540731	540737	GATA-2
T4917	Protein	541021	541045	glucocorticoid receptors
T4918	Protein	541197	541200	A10
T4919	Protein	541729	541753	glucocorticoid receptors
